Date,Adj Close,Close,High,Low,Open,Volume
2021-04-12,101.46879577636719,113.80999755859375,113.88999938964844,112.7699966430664,113.0199966430664,4707800
2021-04-13,102.8507080078125,115.36000061035156,115.5999984741211,113.68000030517578,113.77999877929688,4607400
2021-04-14,102.67240905761719,115.16000366210938,116.23999786376953,114.72000122070312,115.22000122070312,3994600
2021-04-15,104.00975799560547,116.66000366210938,116.88999938964844,114.77999877929688,115.0999984741211,5079100
2021-04-16,105.50755310058594,118.33999633789062,118.5,116.94000244140625,117.81999969482422,5777900
2021-04-19,104.84780883789062,117.5999984741211,118.9800033569336,117.04000091552734,118.16999816894531,4889700
2021-04-20,103.66204833984375,116.2699966430664,117.26000213623047,115.3499984741211,116.95999908447266,5662400
2021-04-21,104.08106231689453,116.73999786376953,117.26000213623047,115.86000061035156,116.08999633789062,4397400
2021-04-22,103.3499984741211,115.91999816894531,116.87999725341797,115.2300033569336,116.87000274658203,5744900
2021-04-23,104.81214141845703,117.55999755859375,117.9800033569336,115.83999633789062,116.0199966430664,4555800
2021-04-26,103.3499984741211,115.91999816894531,117.25,115.05999755859375,116.94999694824219,5924900
2021-04-27,103.55506134033203,116.1500015258789,116.38999938964844,115.2699966430664,115.66999816894531,7260900
2021-04-28,100.21170806884766,112.4000015258789,114.1500015258789,111.61000061035156,113.44000244140625,14793500
2021-04-29,102.19987487792969,114.62999725341797,115.1500015258789,112.76000213623047,113.20999908447266,8936600
2021-04-30,102.07505798339844,114.48999786376953,114.94999694824219,113.48999786376953,114.0,6478700
2021-05-03,103.17167663574219,115.72000122070312,116.73999786376953,115.12999725341797,115.18000030517578,5049800
2021-05-04,101.73625946044922,114.11000061035156,115.4000015258789,113.54000091552734,115.1500015258789,6265100
2021-05-05,101.1745834350586,113.4800033569336,114.87999725341797,113.16000366210938,114.20999908447266,4677700
2021-05-06,102.29794311523438,114.73999786376953,114.80999755859375,113.0999984741211,113.6500015258789,4113300
2021-05-07,101.9413070678711,114.33999633789062,115.83999633789062,114.23999786376953,115.11000061035156,4867500
2021-05-10,101.90567016601562,114.30000305175781,116.08999633789062,114.20999908447266,114.56999969482422,5759500
2021-05-11,101.23699188232422,113.55000305175781,113.69000244140625,112.16999816894531,113.31999969482422,7775400
2021-05-12,98.274169921875,109.79000091552734,112.38999938964844,109.55999755859375,111.87000274658203,7965300
2021-05-13,98.90074157714844,110.48999786376953,111.18000030517578,109.16000366210938,110.16000366210938,7999400
2021-05-14,99.53628540039062,111.19999694824219,111.58999633789062,110.25,111.01000213623047,6836300
2021-05-17,99.33937072753906,110.9800033569336,111.2699966430664,109.83000183105469,111.22000122070312,4521200
2021-05-18,99.41990661621094,111.06999969482422,112.20999908447266,111.01000213623047,111.37000274658203,5177300
2021-05-19,98.16676330566406,109.66999816894531,109.94000244140625,108.87999725341797,109.5999984741211,5997400
2021-05-20,99.72425079345703,111.41000366210938,111.69000244140625,109.87000274658203,109.9800033569336,5345500
2021-05-21,99.28565216064453,110.91999816894531,112.22000122070312,110.56999969482422,111.62999725341797,5146500
2021-05-24,100.71783447265625,112.5199966430664,113.02999877929688,111.5199966430664,111.80000305175781,5476100
2021-05-25,100.8162612915039,112.62999725341797,113.1500015258789,112.18000030517578,112.91999816894531,5391800
2021-05-26,101.01322174072266,112.8499984741211,113.87000274658203,112.62999725341797,113.30000305175781,3841600
2021-05-27,101.60400390625,113.51000213623047,114.08999633789062,112.76000213623047,113.47000122070312,7378400
2021-05-28,101.93516540527344,113.87999725341797,114.3499984741211,113.05000305175781,114.3499984741211,4239800
2021-06-01,101.4518051147461,113.33999633789062,114.62000274658203,113.0999984741211,114.55999755859375,4306900
2021-06-02,101.14747619628906,113.0,113.70999908447266,112.75,113.70999908447266,5045000
2021-06-03,99.46466827392578,111.12000274658203,112.23999786376953,110.1500015258789,112.01000213623047,5723900
2021-06-04,100.24342346191406,111.98999786376953,112.06999969482422,111.05000305175781,111.62000274658203,4477500
2021-06-07,99.65264892578125,111.33000183105469,112.27999877929688,110.98999786376953,111.9800033569336,4009000
2021-06-08,99.82270050048828,111.5199966430664,111.98999786376953,110.86000061035156,111.37999725341797,4669800
